record_id,state,district,city,market_zone,property_type,furnishing,area_sqft,bedrooms,bathrooms,age_years,floor,benchmark_price_per_sqft,estimated_price_per_sqft,estimated_price,reference_date,source,source_type,source_url,is_synthetic,notes
362,Maharashtra,Nashik,Nashik,Core / Established,Apartment,Semi-Furnished,900,2,2,7,10,4878,5801.53,5220000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
363,Maharashtra,Nashik,Nashik,Core / Established,Apartment,Fully Furnished,1350,3,3,7,5,4878,5976.0,8070000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
364,Maharashtra,Nashik,Nashik,Core / Established,Apartment,Fully Furnished,1800,4,4,3,11,4878,6586.49,11860000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
365,Maharashtra,Nashik,Nashik,Core / Established,Independent House,Semi-Furnished,1100,2,2,15,2,4878,5004.62,5510000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
366,Maharashtra,Nashik,Nashik,Core / Established,Independent House,Fully Furnished,1650,3,3,3,3,4878,6431.45,10610000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
367,Maharashtra,Nashik,Nashik,Core / Established,Independent House,Fully Furnished,2300,4,4,15,5,4878,5786.31,13310000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
368,Maharashtra,Nashik,Nashik,Core / Established,Villa,Semi-Furnished,2200,3,3,10,3,4878,6665.83,14660000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
369,Maharashtra,Nashik,Nashik,Core / Established,Villa,Fully Furnished,3000,4,4,2,1,4878,7720.54,23160000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
370,Maharashtra,Nashik,Nashik,Core / Established,Villa,Fully Furnished,4200,5,5,7,4,4878,8281.85,34780000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
371,Maharashtra,Nashik,Nashik,Main Residential,Apartment,Unfurnished,550,1,1,15,18,4878,4155.14,2290000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
372,Maharashtra,Nashik,Nashik,Main Residential,Apartment,Semi-Furnished,900,2,2,15,16,4878,4392.03,3950000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
373,Maharashtra,Nashik,Nashik,Main Residential,Apartment,Fully Furnished,1350,3,3,12,20,4878,5015.77,6770000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
374,Maharashtra,Nashik,Nashik,Main Residential,Apartment,Fully Furnished,1800,4,4,7,7,4878,5429.53,9770000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
375,Maharashtra,Nashik,Nashik,Main Residential,Independent House,Semi-Furnished,1100,2,2,1,4,4878,5206.69,5730000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
376,Maharashtra,Nashik,Nashik,Main Residential,Independent House,Fully Furnished,1650,3,3,1,3,4878,5564.15,9180000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
377,Maharashtra,Nashik,Nashik,Main Residential,Independent House,Fully Furnished,2300,4,4,7,1,4878,5559.55,12790000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
378,Maharashtra,Nashik,Nashik,Main Residential,Villa,Semi-Furnished,2200,3,3,7,5,4878,6019.68,13240000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
379,Maharashtra,Nashik,Nashik,Main Residential,Villa,Fully Furnished,3000,4,4,3,1,4878,6941.69,20830000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
380,Maharashtra,Nashik,Nashik,Main Residential,Villa,Fully Furnished,4200,5,5,2,1,4878,7451.9,31300000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
381,Maharashtra,Nashik,Nashik,Growth / Peripheral,Apartment,Unfurnished,550,1,1,7,15,4878,3957.94,2180000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
382,Maharashtra,Nashik,Nashik,Growth / Peripheral,Apartment,Semi-Furnished,900,2,2,1,16,4878,4340.1,3910000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
383,Maharashtra,Nashik,Nashik,Growth / Peripheral,Apartment,Fully Furnished,1350,3,3,15,11,4878,3947.65,5330000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
384,Maharashtra,Nashik,Nashik,Growth / Peripheral,Apartment,Fully Furnished,1800,4,4,15,10,4878,4191.34,7540000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
385,Maharashtra,Nashik,Nashik,Growth / Peripheral,Independent House,Semi-Furnished,1100,2,2,15,4,4878,3505.18,3860000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
386,Maharashtra,Nashik,Nashik,Growth / Peripheral,Independent House,Fully Furnished,1650,3,3,5,2,4878,4476.96,7390000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
387,Maharashtra,Nashik,Nashik,Growth / Peripheral,Independent House,Fully Furnished,2300,4,4,1,4,4878,5080.09,11680000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
388,Maharashtra,Nashik,Nashik,Growth / Peripheral,Villa,Semi-Furnished,2200,3,3,10,1,4878,4785.72,10530000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
389,Maharashtra,Nashik,Nashik,Growth / Peripheral,Villa,Fully Furnished,3000,4,4,2,1,4878,5558.59,16680000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
390,Maharashtra,Nashik,Nashik,Growth / Peripheral,Villa,Fully Furnished,4200,5,5,5,1,4878,5957.6,25020000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
391,Maharashtra,Dhule,Dhule,Core / Established,Apartment,Unfurnished,550,1,1,2,13,3500,4282.62,2360000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
392,Maharashtra,Dhule,Dhule,Core / Established,Apartment,Semi-Furnished,900,2,2,10,12,3500,3892.94,3500000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
393,Maharashtra,Dhule,Dhule,Core / Established,Apartment,Fully Furnished,1350,3,3,1,12,3500,4614.13,6230000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
394,Maharashtra,Dhule,Dhule,Core / Established,Apartment,Fully Furnished,1800,4,4,15,17,3500,4330.52,7790000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
395,Maharashtra,Dhule,Dhule,Core / Established,Independent House,Semi-Furnished,1100,2,2,7,1,3500,3996.27,4400000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
396,Maharashtra,Dhule,Dhule,Core / Established,Independent House,Fully Furnished,1650,3,3,3,5,3500,4590.1,7570000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
397,Maharashtra,Dhule,Dhule,Core / Established,Independent House,Fully Furnished,2300,4,4,10,4,3500,4598.62,10580000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
398,Maharashtra,Dhule,Dhule,Core / Established,Villa,Semi-Furnished,2200,3,3,3,5,3500,5117.61,11260000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
399,Maharashtra,Dhule,Dhule,Core / Established,Villa,Fully Furnished,3000,4,4,10,5,3500,5213.42,15640000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
400,Maharashtra,Dhule,Dhule,Core / Established,Villa,Fully Furnished,4200,5,5,12,5,3500,5535.11,23250000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
401,Maharashtra,Dhule,Dhule,Main Residential,Apartment,Unfurnished,550,1,1,2,2,3500,3530.19,1940000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
402,Maharashtra,Dhule,Dhule,Main Residential,Apartment,Semi-Furnished,900,2,2,7,10,3500,3413.98,3070000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
403,Maharashtra,Dhule,Dhule,Main Residential,Apartment,Fully Furnished,1350,3,3,1,17,3500,4251.13,5740000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
404,Maharashtra,Dhule,Dhule,Main Residential,Apartment,Fully Furnished,1800,4,4,3,3,3500,3891.98,7010000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
405,Maharashtra,Dhule,Dhule,Main Residential,Independent House,Semi-Furnished,1100,2,2,12,5,3500,3276.61,3600000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
406,Maharashtra,Dhule,Dhule,Main Residential,Independent House,Fully Furnished,1650,3,3,7,1,3500,3678.63,6070000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
407,Maharashtra,Dhule,Dhule,Main Residential,Independent House,Fully Furnished,2300,4,4,12,5,3500,3840.67,8830000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
408,Maharashtra,Dhule,Dhule,Main Residential,Villa,Semi-Furnished,2200,3,3,5,2,3500,4382.8,9640000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
409,Maharashtra,Dhule,Dhule,Main Residential,Villa,Fully Furnished,3000,4,4,3,1,3500,4833.85,14500000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
